# Program:featureCounts v2.0.1; Command:"featureCounts" "--fracOverlap" "0.5" "-T" "8" "-s" "0" "-a" "all.gff" "-t" "CDS" "-g" "locus_tag" "-o" "SRX315307_cds.txt" "SRX315307.bam" 
Geneid	Chr	Start	End	Strand	Length	SRX315307.bam
BSU_20750	AL009126.3	2202805	2202999	-	195	3
BSU_20760	AL009126.3	2203111	2203308	-	198	3
BSU_20770	AL009126.3	2203378	2203596	-	219	0
BSU_20780	AL009126.3	2203779	2204003	+	225	3
BSU_20790	AL009126.3	2204192	2205169	-	978	24
BSU_20800	AL009126.3	2205193	2206575	-	1383	11
BSU_20810	AL009126.3	2206682	2207758	-	1077	24
BSU_20820	AL009126.3	2207748	2207960	-	213	8
BSU_20830	AL009126.3	2208008	2208325	-	318	9
BSU_20840	AL009126.3	2208328	2208528	-	201	3
BSU_20850	AL009126.3	2208855	2208980	-	126	2
BSU_20860	AL009126.3	2208994	2210154	-	1161	31
BSU_20870	AL009126.3	2210331	2210747	-	417	3
BSU_20880	AL009126.3	2210749	2211282	-	534	12
BSU_20890	AL009126.3	2211309	2211845	-	537	3
BSU_20900	AL009126.3	2211884	2212015	-	132	3
BSU_20910	AL009126.3	2212026	2212241	-	216	0
BSU_20920	AL009126.3	2212245	2212496	-	252	0
BSU_20928	AL009126.3	2212567	2212746	+	180	0
BSU_20929	AL009126.3	2212848	2213078	+	231	2
BSU_20930	AL009126.3	2213083	2213478	-	396	29
BSU_20940	AL009126.3	2213536	2214864	-	1329	9
BSU_20950	AL009126.3	2214972	2215199	-	228	15
BSU_20960	AL009126.3	2215460	2216776	-	1317	39
BSU_20970	AL009126.3	2217133	2217639	-	507	5
BSU_20980	AL009126.3	2217967	2219199	-	1233	11
BSU_20990	AL009126.3	2219281	2219469	-	189	0
BSU_20999	AL009126.3	2219514	2219765	-	252	0
BSU_21000	AL009126.3	2219784	2219960	-	177	7
BSU_21010	AL009126.3	2220335	2220946	-	612	8
BSU_21020	AL009126.3	2221061	2221387	-	327	7
BSU_21030	AL009126.3	2222340	2222534	+	195	2
BSU_21040	AL009126.3	2222574	2225093	+	2520	46
BSU_21050	AL009126.3	2225337	2225615	+	279	11
BSU_21058	AL009126.3	2226176	2226346	+	171	9
BSU_21060	AL009126.3	2227297	2227488	+	192	2
BSU_21070	AL009126.3	2227505	2228722	+	1218	17
BSU_21080	AL009126.3	2228756	2229166	-	411	6
BSU_21090	AL009126.3	2229385	2229885	+	501	11
BSU_21100	AL009126.3	2229988	2230908	+	921	19
BSU_21110	AL009126.3	2230895	2232664	+	1770	22
BSU_21120	AL009126.3	2232682	2234202	+	1521	57
BSU_21130	AL009126.3	2234233	2235669	+	1437	13
BSU_21140	AL009126.3	2235694	2236230	+	537	12
BSU_21150	AL009126.3	2236269	2237285	+	1017	10
BSU_21160	AL009126.3	2237321	2237791	+	471	4
BSU_21170	AL009126.3	2237806	2238201	+	396	3
BSU_21180	AL009126.3	2238198	2238452	+	255	3
BSU_21190	AL009126.3	2238436	2239086	+	651	9
BSU_21200	AL009126.3	2239083	2239589	+	507	6
BSU_21210	AL009126.3	2239586	2240296	+	711	41
BSU_21220	AL009126.3	2240339	2241136	+	798	5
BSU_21229	AL009126.3	2241154	2241765	+	612	10
BSU_21230	AL009126.3	2241765	2241992	+	228	2
BSU_21240	AL009126.3	2242056	2242412	+	357	7
BSU_21250	AL009126.3	2242414	2243631	+	1218	88
BSU_21260	AL009126.3	2243642	2243992	+	351	5
BSU_21270	AL009126.3	2243989	2244180	+	192	2
BSU_21280	AL009126.3	2244230	2244730	+	501	12
BSU_21290	AL009126.3	2244714	2245133	+	420	11
BSU_21300	AL009126.3	2245147	2246148	+	1002	27
BSU_21310	AL009126.3	2246151	2246480	-	330	10
BSU_21320	AL009126.3	2246656	2247342	-	687	5
BSU_21329	AL009126.3	2247367	2247543	-	177	2
BSU_21330	AL009126.3	2247889	2248335	+	447	5
BSU_21340	AL009126.3	2248417	2249100	+	684	11
BSU_21350	AL009126.3	2249154	2256011	+	6858	118
BSU_21360	AL009126.3	2256062	2256820	+	759	11
BSU_21370	AL009126.3	2256832	2259459	+	2628	53
BSU_21380	AL009126.3	2259475	2260296	+	822	10
BSU_21390	AL009126.3	2260333	2262267	+	1935	31
BSU_21400	AL009126.3	2262437	2263261	+	825	10
BSU_21409	AL009126.3	2263251	2263469	+	219	2
BSU_21410	AL009126.3	2263489	2264592	+	1104	19
BSU_21420	AL009126.3	2264680	2264892	+	213	1
BSU_21430	AL009126.3	2264903	2265169	+	267	3
BSU_21440	AL009126.3	2265225	2265671	-	447	3
BSU_21450	AL009126.3	2265668	2266936	-	1269	24
BSU_21460	AL009126.3	2266936	2267349	-	414	3
BSU_21470	AL009126.3	2267346	2269463	-	2118	20
BSU_21480	AL009126.3	2269521	2269691	-	171	1
BSU_21490	AL009126.3	2269988	2270305	-	318	3
BSU_21500	AL009126.3	2270407	2271657	-	1251	11
BSU_21510	AL009126.3	2271650	2271982	-	333	7
BSU_21520	AL009126.3	2272156	2272491	+	336	8
BSU_21530	AL009126.3	2272534	2272890	-	357	7
BSU_21540	AL009126.3	2272896	2273363	-	468	6
BSU_21546	AL009126.3	2273594	2273710	+	117	1
BSU_21550	AL009126.3	2273989	2274522	-	534	163
BSU_21560	AL009126.3	2274558	2275136	-	579	7
BSU_21570	AL009126.3	2275200	2275697	-	498	12
BSU_21580	AL009126.3	2275706	2277421	-	1716	16
BSU_21590	AL009126.3	2277521	2278078	-	558	26
BSU_21598	AL009126.3	2278108	2278347	+	240	3
BSU_21599	AL009126.3	2278340	2278456	+	117	3
BSU_21600	AL009126.3	2278602	2279675	-	1074	10
BSU_21610	AL009126.3	2279977	2280867	+	891	11
BSU_21620	AL009126.3	2280881	2281363	+	483	6
BSU_21630	AL009126.3	2281667	2282485	+	819	7
BSU_21638	AL009126.3	2282505	2282639	-	135	5
BSU_21639	AL009126.3	2282801	2282956	-	156	11
BSU_21640	AL009126.3	2283136	2283651	-	516	6
BSU_21650	AL009126.3	2283858	2284568	-	711	17
BSU_21660	AL009126.3	2284771	2286408	+	1638	10
BSU_21670	AL009126.3	2286448	2287053	+	606	16
BSU_21680	AL009126.3	2287097	2287528	-	432	0
BSU_21690	AL009126.3	2287529	2288062	-	534	10
BSU_21700	AL009126.3	2288194	2288619	+	426	0
BSU_21710	AL009126.3	2288669	2290006	-	1338	25
BSU_21720	AL009126.3	2290078	2290272	-	195	4
BSU_21730	AL009126.3	2290285	2290848	-	564	5
BSU_21740	AL009126.3	2290858	2291625	-	768	3
BSU_21750	AL009126.3	2291703	2292284	-	582	14
BSU_21760	AL009126.3	2292432	2292683	-	252	0
BSU_21770	AL009126.3	2292769	2294037	-	1269	34
BSU_21780	AL009126.3	2294286	2295281	+	996	14
BSU_21790	AL009126.3	2295302	2295943	+	642	4
BSU_21800	AL009126.3	2295982	2296602	-	621	12
BSU_21810	AL009126.3	2296603	2297109	-	507	69
BSU_21820	AL009126.3	2297106	2297900	-	795	15
BSU_21830	AL009126.3	2297984	2298517	-	534	4
BSU_21840	AL009126.3	2298535	2299146	-	612	5
BSU_21850	AL009126.3	2299406	2300179	-	774	13
BSU_21860	AL009126.3	2300221	2300655	-	435	9
BSU_21870	AL009126.3	2300762	2302438	-	1677	37
BSU_21880	AL009126.3	2302727	2303860	-	1134	17
BSU_21890	AL009126.3	2303920	2304537	-	618	21
BSU_21900	AL009126.3	2304553	2305035	-	483	2
BSU_21910	AL009126.3	2305378	2306283	+	906	6
BSU_21920	AL009126.3	2306514	2307662	+	1149	7
BSU_21925	AL009126.3	2307743	2307889	+	147	2
BSU_21930	AL009126.3	2307905	2308105	+	201	2
BSU_21940	AL009126.3	2308157	2308339	-	183	3
BSU_21950	AL009126.3	2308495	2308764	+	270	3
BSU_21960	AL009126.3	2308792	2308974	-	183	2
BSU_21970	AL009126.3	2308967	2309647	-	681	13
BSU_21980	AL009126.3	2309730	2310419	+	690	13
BSU_21990	AL009126.3	2310419	2310817	+	399	5
BSU_22000	AL009126.3	2310859	2310987	+	129	8
BSU_22010	AL009126.3	2310995	2311885	-	891	10
BSU_22019	AL009126.3	2311986	2312132	-	147	3
BSU_22020	AL009126.3	2312207	2312464	-	258	2
BSU_22030	AL009126.3	2312529	2316110	-	3582	39
BSU_22036	AL009126.3	2316286	2316375	-	90	2
BSU_22040	AL009126.3	2316446	2316952	-	507	8
BSU_22050	AL009126.3	2316956	2318053	-	1098	17
BSU_22060	AL009126.3	2318127	2319443	-	1317	19
BSU_22070	AL009126.3	2319440	2320024	-	585	4
BSU_22080	AL009126.3	2320355	2321860	-	1506	24
BSU_22090	AL009126.3	2321972	2322964	-	993	11
BSU_22100	AL009126.3	2323009	2323599	-	591	4
BSU_22110	AL009126.3	2323601	2324575	-	975	27
BSU_22120	AL009126.3	2324613	2325632	-	1020	63
BSU_22130	AL009126.3	2325854	2326681	+	828	7
BSU_22140	AL009126.3	2326683	2327447	+	765	12
BSU_22150	AL009126.3	2327488	2329413	-	1926	23
BSU_22160	AL009126.3	2329515	2329706	-	192	0
BSU_22169	AL009126.3	2329870	2330022	+	153	0
BSU_22170	AL009126.3	2330075	2331232	-	1158	15
BSU_22180	AL009126.3	2331779	2332075	-	297	3
BSU_22190	AL009126.3	2332153	2332782	-	630	3
BSU_22200	AL009126.3	2332784	2333011	-	228	9
BSU_22205	AL009126.3	2333095	2333223	-	129	3
BSU_22210	AL009126.3	2333324	2334565	-	1242	31
BSU_22220	AL009126.3	2334581	2336830	-	2250	24
BSU_22230	AL009126.3	2336933	2337439	-	507	6
BSU_22240	AL009126.3	2337577	2337996	+	420	5
BSU_22250	AL009126.3	2338017	2338394	-	378	4
BSU_22260	AL009126.3	2338582	2338770	+	189	2
BSU_22270	AL009126.3	2338809	2339180	-	372	5
BSU_22280	AL009126.3	2339226	2339471	-	246	11
BSU_22290	AL009126.3	2339670	2339774	+	105	3
BSU_22300	AL009126.3	2339799	2340761	-	963	65
BSU_22310	AL009126.3	2340802	2341422	+	621	12
BSU_22320	AL009126.3	2341444	2344188	+	2745	60
BSU_22330	AL009126.3	2344264	2344758	-	495	9
BSU_22340	AL009126.3	2344755	2345414	-	660	7
BSU_22350	AL009126.3	2345433	2346131	-	699	9
BSU_22360	AL009126.3	2346224	2347516	-	1293	15
BSU_22370	AL009126.3	2347660	2348841	-	1182	9
BSU_22380	AL009126.3	2348864	2349349	-	486	1
BSU_22390	AL009126.3	2349358	2349528	-	171	1
BSU_22400	AL009126.3	2349671	2352466	-	2796	51
BSU_22410	AL009126.3	2352592	2352975	-	384	2
BSU_22420	AL009126.3	2352977	2353837	-	861	11
BSU_22430	AL009126.3	2353839	2354672	-	834	22
BSU_22440	AL009126.3	2354918	2355895	-	978	14
BSU_22450	AL009126.3	2355880	2357073	-	1194	16
BSU_22460	AL009126.3	2357078	2358211	-	1134	16
BSU_22470	AL009126.3	2358208	2358918	-	711	16
BSU_22480	AL009126.3	2358911	2359324	-	414	0
BSU_22490	AL009126.3	2359340	2360143	-	804	8
BSU_22500	AL009126.3	2360155	2360490	-	336	3
BSU_22510	AL009126.3	2360630	2361502	+	873	9
BSU_22520	AL009126.3	2361544	2362338	-	795	14
BSU_22530	AL009126.3	2362407	2362964	-	558	8
BSU_22540	AL009126.3	2363111	2363878	-	768	8
BSU_22550	AL009126.3	2363913	2364587	-	675	7
BSU_22560	AL009126.3	2364589	2365092	-	504	406
BSU_22570	AL009126.3	2365235	2365681	-	447	7
BSU_22580	AL009126.3	2365736	2366275	-	540	7
BSU_22590	AL009126.3	2366347	2367618	-	1272	18
BSU_22600	AL009126.3	2367954	2369240	-	1287	10
BSU_22610	AL009126.3	2369251	2370366	-	1116	8
BSU_22620	AL009126.3	2370415	2371497	-	1083	21
BSU_22630	AL009126.3	2371508	2372311	-	804	7
BSU_22640	AL009126.3	2372304	2373506	-	1203	10
BSU_22650	AL009126.3	2373487	2374134	-	648	7
BSU_22660	AL009126.3	2374139	2374888	-	750	12
BSU_22670	AL009126.3	2374881	2375897	-	1017	4
BSU_22680	AL009126.3	2375869	2377416	-	1548	29
BSU_22690	AL009126.3	2377632	2378015	-	384	3
BSU_22700	AL009126.3	2378012	2379100	-	1089	14
BSU_22710	AL009126.3	2379100	2380272	-	1173	14
BSU_22720	AL009126.3	2380347	2381117	-	771	7
BSU_22730	AL009126.3	2381354	2381803	-	450	3
BSU_22740	AL009126.3	2381919	2382965	-	1047	119
BSU_22750	AL009126.3	2382907	2383608	-	702	12
BSU_22760	AL009126.3	2383615	2384370	-	756	11
BSU_22770	AL009126.3	2384534	2384761	-	228	3
BSU_22780	AL009126.3	2384783	2385355	-	573	3
BSU_22790	AL009126.3	2385543	2385821	-	279	10
BSU_22800	AL009126.3	2386195	2387673	-	1479	25
BSU_22810	AL009126.3	2387854	2388588	-	735	15
BSU_22820	AL009126.3	2388610	2388813	-	204	2
BSU_22830	AL009126.3	2389151	2390188	-	1038	12
BSU_22840	AL009126.3	2390206	2391516	-	1311	29
BSU_22849	AL009126.3	2391670	2391864	-	195	1
BSU_22850	AL009126.3	2391861	2392754	-	894	12
BSU_22860	AL009126.3	2392751	2393350	-	600	8
BSU_22869	AL009126.3	2393428	2393559	+	132	5
BSU_22870	AL009126.3	2393602	2394651	-	1050	18
BSU_22880	AL009126.3	2394664	2395812	-	1149	28
BSU_22890	AL009126.3	2396045	2396719	-	675	6
BSU_22900	AL009126.3	2396798	2396974	-	177	2
BSU_22910	AL009126.3	2397019	2397672	-	654	10
BSU_22920	AL009126.3	2397765	2399117	-	1353	12
BSU_22930	AL009126.3	2399152	2400069	-	918	4
BSU_22940	AL009126.3	2400208	2400864	-	657	67
BSU_22950	AL009126.3	2400984	2401958	-	975	43
BSU_22960	AL009126.3	2402067	2403350	-	1284	11
BSU_22970	AL009126.3	2403506	2404090	-	585	11
BSU_22980	AL009126.3	2404249	2405028	-	780	7
BSU_22990	AL009126.3	2405114	2405557	-	444	5
BSU_23000	AL009126.3	2405620	2406342	-	723	11
BSU_23010	AL009126.3	2406293	2406862	-	570	8
BSU_23020	AL009126.3	2406922	2408412	-	1491	25
BSU_23030	AL009126.3	2408405	2409463	-	1059	8
BSU_23040	AL009126.3	2409729	2409977	+	249	5
BSU_23050	AL009126.3	2410017	2410589	-	573	10
BSU_23070	AL009126.3	2411086	2412663	+	1578	20
BSU_23080	AL009126.3	2412706	2413473	-	768	3
BSU_23090	AL009126.3	2413585	2414691	-	1107	15
BSU_23100	AL009126.3	2414627	2415211	-	585	13
BSU_23110	AL009126.3	2415415	2417184	-	1770	26
BSU_23120	AL009126.3	2417181	2417903	-	723	6
BSU_23130	AL009126.3	2417984	2419159	-	1176	7
BSU_23140	AL009126.3	2419179	2420807	-	1629	27
BSU_23150	AL009126.3	2420804	2421343	-	540	6
BSU_23160	AL009126.3	2421438	2422172	-	735	8
BSU_23170	AL009126.3	2422264	2422800	-	537	20
BSU_23180	AL009126.3	2422805	2423395	-	591	10
BSU_23190	AL009126.3	2423383	2424531	-	1149	11
BSU_23200	AL009126.3	2424654	2425193	-	540	5
BSU_23210	AL009126.3	2425248	2425841	-	594	16
BSU_23220	AL009126.3	2425831	2426586	-	756	6
BSU_23230	AL009126.3	2426867	2427391	+	525	2
BSU_23240	AL009126.3	2427405	2427779	-	375	43
BSU_23250	AL009126.3	2427892	2428356	-	465	5
BSU_23260	AL009126.3	2428389	2429585	-	1197	15
BSU_23270	AL009126.3	2429600	2430247	-	648	7
BSU_23280	AL009126.3	2430258	2431343	-	1086	15
BSU_23300	AL009126.3	2431737	2432081	-	345	18
BSU_23310	AL009126.3	2432316	2432870	-	555	1
BSU_23320	AL009126.3	2433137	2433373	+	237	1
BSU_23328	AL009126.3	2433316	2433522	-	207	4
BSU_23329	AL009126.3	2433631	2433885	-	255	3
BSU_23330	AL009126.3	2433878	2434165	-	288	4
BSU_23340	AL009126.3	2434143	2434346	-	204	3
BSU_23349	AL009126.3	2434755	2434871	+	117	1
BSU_23350	AL009126.3	2435012	2435224	+	213	1
BSU_23360	AL009126.3	2435360	2435791	-	432	2
BSU_23370	AL009126.3	2436045	2436917	+	873	15
BSU_23380	AL009126.3	2436947	2438266	-	1320	13
BSU_23390	AL009126.3	2438372	2439853	-	1482	34
BSU_23401	AL009126.3	2439804	2440415	-	612	8
BSU_23402	AL009126.3	2440423	2440773	-	351	6
BSU_23410	AL009126.3	2440775	2441791	-	1017	12
BSU_23420	AL009126.3	2441804	2442256	-	453	6
BSU_23430	AL009126.3	2442269	2442694	-	426	10
BSU_23440	AL009126.3	2442684	2443304	-	621	12
BSU_23450	AL009126.3	2443429	2444196	-	768	9
BSU_23460	AL009126.3	2444208	2444648	-	441	8
BSU_23470	AL009126.3	2444645	2444998	-	354	8
BSU_23480	AL009126.3	2445094	2446263	-	1170	18
BSU_23490	AL009126.3	2446418	2447233	-	816	5
BSU_23500	AL009126.3	2447246	2448430	-	1185	10
BSU_23510	AL009126.3	2448591	2449481	-	891	41
BSU_23519	AL009126.3	2449489	2449716	-	228	11
BSU_23520	AL009126.3	2449841	2450290	-	450	14
BSU_23530	AL009126.3	2450403	2451047	-	645	11
BSU_23540	AL009126.3	2451148	2451363	-	216	3
BSU_23550	AL009126.3	2451463	2452782	-	1320	8
BSU_23560	AL009126.3	2452800	2454206	-	1407	14
BSU_23570	AL009126.3	2454347	2455774	-	1428	27
BSU_23580	AL009126.3	2455819	2456808	-	990	7
BSU_23590	AL009126.3	2456990	2457340	+	351	5
BSU_23600	AL009126.3	2457349	2458512	-	1164	34
BSU_23610	AL009126.3	2458509	2459066	-	558	19
BSU_23616	AL009126.3	2459141	2459263	+	123	2
BSU_23620	AL009126.3	2459326	2460246	+	921	12
BSU_23630	AL009126.3	2460278	2460502	-	225	2
BSU_23640	AL009126.3	2460664	2461581	+	918	5
BSU_23650	AL009126.3	2461621	2461860	-	240	4
BSU_23660	AL009126.3	2461873	2462196	-	324	0
BSU_23670	AL009126.3	2462193	2463224	-	1032	27
BSU_23680	AL009126.3	2463217	2463561	-	345	18
BSU_23690	AL009126.3	2463571	2464041	-	471	5
BSU_23700	AL009126.3	2464227	2464565	-	339	4
BSU_23710	AL009126.3	2464562	2465800	-	1239	9
BSU_23720	AL009126.3	2465966	2466172	+	207	3
BSU_23730	AL009126.3	2466721	2467953	+	1233	10
BSU_23740	AL009126.3	2467800	2468162	+	363	2
BSU_23750	AL009126.3	2468159	2468545	-	387	10
BSU_23760	AL009126.3	2468549	2469508	-	960	23
BSU_23770	AL009126.3	2469580	2470926	-	1347	13
BSU_23780	AL009126.3	2471002	2471781	-	780	31
BSU_23790	AL009126.3	2471787	2472746	-	960	12
BSU_23800	AL009126.3	2473151	2473987	+	837	20
BSU_23810	AL009126.3	2474028	2475671	-	1644	253
BSU_23820	AL009126.3	2475843	2476859	+	1017	3
BSU_23830	AL009126.3	2476969	2477730	+	762	11
BSU_23836	AL009126.3	2477777	2477899	-	123	1
BSU_23837	AL009126.3	2477892	2477924	-	33	1
BSU_23840	AL009126.3	2478006	2478929	-	924	15
BSU_23850	AL009126.3	2479156	2480625	+	1470	13
BSU_23860	AL009126.3	2480750	2482159	-	1410	13
BSU_23870	AL009126.3	2482269	2483513	-	1245	10
BSU_23880	AL009126.3	2483586	2483873	+	288	10
BSU_23890	AL009126.3	2483904	2484731	+	828	8
BSU_23900	AL009126.3	2484911	2485639	+	729	20
BSU_23910	AL009126.3	2485680	2486795	-	1116	8
BSU_23920	AL009126.3	2486813	2488336	-	1524	26
BSU_23930	AL009126.3	2488329	2488751	-	423	5
BSU_23940	AL009126.3	2488953	2489483	-	531	3
BSU_23950	AL009126.3	2489535	2490503	-	969	11
BSU_23960	AL009126.3	2490574	2491296	-	723	41
BSU_23970	AL009126.3	2491289	2491948	-	660	11
BSU_23980	AL009126.3	2492029	2492796	-	768	38
BSU_23990	AL009126.3	2493064	2493501	-	438	4
BSU_24000	AL009126.3	2493662	2494555	+	894	8
BSU_24010	AL009126.3	2494656	2495825	+	1170	9
BSU_24020	AL009126.3	2495898	2496734	+	837	5
BSU_24030	AL009126.3	2496796	2498070	-	1275	9
BSU_24040	AL009126.3	2498093	2499076	-	984	14
BSU_24050	AL009126.3	2499090	2500082	-	993	29
BSU_24060	AL009126.3	2500104	2501528	-	1425	19
BSU_24070	AL009126.3	2501549	2502640	-	1092	10
BSU_24080	AL009126.3	2502659	2503753	-	1095	138
BSU_24090	AL009126.3	2503765	2504664	-	900	18
BSU_24100	AL009126.3	2504789	2506867	-	2079	18
BSU_24110	AL009126.3	2507020	2507256	+	237	4
BSU_24120	AL009126.3	2507298	2508203	-	906	8
BSU_24130	AL009126.3	2508221	2509639	-	1419	15
BSU_24140	AL009126.3	2509654	2510772	-	1119	13
BSU_24150	AL009126.3	2510806	2511945	-	1140	16
BSU_24160	AL009126.3	2511973	2512836	-	864	13
BSU_24170	AL009126.3	2512861	2514042	-	1182	13
BSU_24180	AL009126.3	2514169	2514900	-	732	7
BSU_24190	AL009126.3	2514979	2515599	-	621	23
BSU_24200	AL009126.3	2515614	2515907	-	294	4
BSU_24205	AL009126.3	2516215	2516367	+	153	1
BSU_24210	AL009126.3	2516440	2517558	+	1119	20
BSU_24220	AL009126.3	2518023	2518826	-	804	667
BSU_24230	AL009126.3	2519102	2520382	-	1281	15
BSU_24240	AL009126.3	2520557	2522287	-	1731	24
BSU_24250	AL009126.3	2522324	2522773	-	450	6
BSU_24260	AL009126.3	2522871	2523716	-	846	8
BSU_24270	AL009126.3	2523713	2525614	-	1902	48
BSU_24280	AL009126.3	2525789	2526679	-	891	15
BSU_24290	AL009126.3	2526669	2526923	-	255	0
BSU_24300	AL009126.3	2526920	2528266	-	1347	16
BSU_24310	AL009126.3	2528404	2529255	-	852	11
BSU_24320	AL009126.3	2529267	2529662	-	396	5
BSU_24330	AL009126.3	2529926	2530333	-	408	0
BSU_24340	AL009126.3	2530354	2531706	-	1353	23
BSU_24350	AL009126.3	2531718	2532197	-	480	15
BSU_24360	AL009126.3	2532353	2533009	-	657	5
BSU_24370	AL009126.3	2533010	2533699	-	690	6
BSU_24380	AL009126.3	2533692	2534312	-	621	7
BSU_24390	AL009126.3	2534326	2535525	-	1200	667
BSU_24400	AL009126.3	2535544	2535945	-	402	3
BSU_24410	AL009126.3	2535952	2536158	-	207	4
BSU_24420	AL009126.3	2536181	2536696	-	516	9
BSU_24430	AL009126.3	2536690	2537613	-	924	12
BSU_24440	AL009126.3	2537689	2537970	-	282	26
BSU_24450	AL009126.3	2538115	2538672	-	558	3
BSU_24460	AL009126.3	2538697	2539758	-	1062	14
BSU_24470	AL009126.3	2539755	2540201	-	447	9
BSU_24480	AL009126.3	2540288	2540824	-	537	7
BSU_24490	AL009126.3	2541051	2542007	+	957	7
BSU_24500	AL009126.3	2542047	2542442	+	396	9
BSU_24510	AL009126.3	2542439	2543314	-	876	4
BSU_24520	AL009126.3	2543440	2543868	-	429	1
BSU_24530	AL009126.3	2543968	2544804	-	837	14
BSU_24540	AL009126.3	2544995	2545375	+	381	5
BSU_24550	AL009126.3	2545410	2546876	-	1467	20
BSU_24560	AL009126.3	2546869	2548215	-	1347	9
BSU_24570	AL009126.3	2548245	2549333	-	1089	38
BSU_24580	AL009126.3	2549775	2551448	+	1674	56
BSU_24590	AL009126.3	2551469	2552263	+	795	7
BSU_24600	AL009126.3	2552446	2552619	+	174	3
BSU_24610	AL009126.3	2552653	2552988	+	336	4
BSU_24620	AL009126.3	2553081	2553866	-	786	4
BSU_24630	AL009126.3	2553930	2554502	-	573	8
BSU_24640	AL009126.3	2554486	2555247	-	762	13
BSU_24650	AL009126.3	2555519	2555845	+	327	1
BSU_24660	AL009126.3	2555887	2556066	-	180	4
BSU_24670	AL009126.3	2556137	2556511	-	375	8
BSU_24680	AL009126.3	2556512	2556895	-	384	8
BSU_24690	AL009126.3	2556921	2557268	-	348	2
BSU_24700	AL009126.3	2557252	2557683	-	432	7
BSU_24710	AL009126.3	2557673	2557969	-	297	5
BSU_24720	AL009126.3	2557983	2558954	-	972	7
BSU_24730	AL009126.3	2559007	2560077	-	1071	54
BSU_24740	AL009126.3	2560489	2561442	-	954	15
BSU_24750	AL009126.3	2561585	2562913	+	1329	117
BSU_24760	AL009126.3	2562966	2563802	-	837	11
BSU_24770	AL009126.3	2564026	2564406	-	381	33
BSU_24780	AL009126.3	2564638	2564883	+	246	9
BSU_24790	AL009126.3	2564923	2565558	-	636	17
BSU_24800	AL009126.3	2565715	2565888	+	174	1
BSU_24810	AL009126.3	2565920	2566234	-	315	3
BSU_24820	AL009126.3	2566237	2567298	-	1062	15
BSU_24830	AL009126.3	2567360	2568490	-	1131	17
BSU_24840	AL009126.3	2568573	2570489	-	1917	22
BSU_24850	AL009126.3	2570606	2571571	-	966	10
BSU_24860	AL009126.3	2571582	2571797	-	216	2
BSU_24870	AL009126.3	2571907	2573430	-	1524	17
BSU_24880	AL009126.3	2573520	2573693	-	174	2
BSU_24890	AL009126.3	2573760	2574323	-	564	7
BSU_24900	AL009126.3	2574408	2574557	-	150	0
BSU_24910	AL009126.3	2574641	2575720	-	1080	11
BSU_24920	AL009126.3	2575717	2576187	-	471	2
BSU_24930	AL009126.3	2576367	2576720	+	354	9
BSU_24940	AL009126.3	2576717	2577181	+	465	3
BSU_24950	AL009126.3	2577210	2577992	-	783	6
BSU_24960	AL009126.3	2578003	2578812	-	810	4
BSU_24970	AL009126.3	2578833	2579717	-	885	10
BSU_24980	AL009126.3	2579717	2580646	-	930	15
BSU_24990	AL009126.3	2580715	2581617	-	903	13
BSU_25000	AL009126.3	2581771	2583921	-	2151	26
BSU_25010	AL009126.3	2584035	2585327	-	1293	7
BSU_25020	AL009126.3	2585434	2586042	-	609	181
BSU_25030	AL009126.3	2586221	2586703	-	483	4
BSU_25040	AL009126.3	2586813	2587580	+	768	6
BSU_25050	AL009126.3	2587996	2588424	-	429	5
BSU_25060	AL009126.3	2588701	2589000	+	300	11
BSU_25070	AL009126.3	2589123	2590256	+	1134	15
BSU_25080	AL009126.3	2590282	2590671	-	390	1
BSU_25090	AL009126.3	2590804	2591385	+	582	6
BSU_25100	AL009126.3	2591428	2591865	-	438	4
BSU_25110	AL009126.3	2592003	2592884	-	882	15
BSU_25120	AL009126.3	2593000	2593254	+	255	0
BSU_25130	AL009126.3	2593281	2594174	-	894	14
BSU_25140	AL009126.3	2594184	2595500	-	1317	11
BSU_25150	AL009126.3	2595669	2596412	+	744	16
BSU_25160	AL009126.3	2596535	2597479	+	945	8
BSU_25170	AL009126.3	2597502	2598623	-	1122	23
BSU_25180	AL009126.3	2598616	2599266	-	651	2
BSU_25190	AL009126.3	2599523	2599885	-	363	5
BSU_25200	AL009126.3	2600214	2601329	-	1116	20
BSU_25210	AL009126.3	2601528	2603339	-	1812	87
BSU_25220	AL009126.3	2602979	2603275	+	297	0
BSU_25230	AL009126.3	2603373	2603867	-	495	16
BSU_25240	AL009126.3	2604121	2604933	-	813	9
BSU_25250	AL009126.3	2604959	2605597	-	639	18
BSU_25260	AL009126.3	2605730	2607769	-	2040	31
BSU_25270	AL009126.3	2607762	2608649	-	888	7
BSU_25280	AL009126.3	2608946	2609713	-	768	2
BSU_25289	AL009126.3	2609750	2609893	-	144	4
BSU_25290	AL009126.3	2610041	2610946	-	906	5
BSU_25300	AL009126.3	2610927	2611337	-	411	8
BSU_25310	AL009126.3	2611456	2611827	-	372	5
BSU_25320	AL009126.3	2611808	2612281	-	474	8
BSU_25330	AL009126.3	2612282	2614417	-	2136	26
BSU_25340	AL009126.3	2614496	2615455	-	960	19
BSU_25350	AL009126.3	2615452	2616648	-	1197	20
BSU_25360	AL009126.3	2616667	2616948	-	282	0
BSU_25370	AL009126.3	2617005	2617424	-	420	0
